bbb-asmt_abi

1,accuracy,0.9657464375124695
1,precision,1.0
1,recall,0.9657464375124695
1,f_score,0.98257477772973

2,accuracy,0.9655140253035439
2,precision,0.9993743463410736
2,recall,0.9660867318936355
2,f_score,0.9822615183090694

3,accuracy,0.9653281084962926
3,precision,0.9976900229207711
3,recall,0.9674304971806109
3,f_score,0.9814182114431137

4,accuracy,0.9651422024830912
4,precision,0.9978102382532497
4,recall,0.967139371488362
4,f_score,0.9814787806439714

5,accuracy,0.9649330784777937
5,precision,0.9977862287745436
5,recall,0.9669576623435011
5,f_score,0.9814668414191322

6,accuracy,0.9643055984435807
6,precision,0.9961980706710263
6,recall,0.9677915683765356
6,f_score,0.9806696180035223

7,accuracy,0.9643288326493444
7,precision,0.9959814989188207
7,recall,0.9680085830655404
7,f_score,0.9805617252450208

8,accuracy,0.9636317094303823
8,precision,0.9949709060248386
8,recall,0.9682506110039355
8,f_score,0.980053849450958

9,accuracy,0.963027582414304
9,precision,0.9942731312738229
9,recall,0.9682962743355926
9,f_score,0.9797033800026588

10,accuracy,0.9622374413842756
10,precision,0.99321435148348
10,recall,0.9684894516388199
10,f_score,0.9791711253046278

