ggg-asmt_stdnt

1,accuracy,0.8771281118777299
1,precision,0.8908624670273653
1,recall,0.9821125114681953
1,f_score,0.9322705575920548

2,accuracy,0.8011993473467391
2,precision,0.8130019167732041
2,recall,0.9807510680290792
2,f_score,0.8741935340907014

3,accuracy,0.8806708938528768
3,precision,0.8954171858676636
3,recall,0.9811947025217094
3,f_score,0.9342457484254588

4,accuracy,0.8583298454600307
4,precision,0.8730365211825017
4,recall,0.9801358532181002
4,f_score,0.9174859416054442

5,accuracy,0.9260830043374643
5,precision,0.9426174113492392
5,recall,0.9812273591858662
5,f_score,0.9602583148775509

6,accuracy,0.8208190206552095
6,precision,0.8332853240982985
6,recall,0.9810539919514512
6,f_score,0.8945657221870391

7,accuracy,0.9206918150683343
7,precision,0.9373863826389973
7,recall,0.9808328877947036
7,f_score,0.9573440703020039

8,accuracy,0.9157052115009481
8,precision,0.9314292367250868
8,recall,0.9816607984875189
8,f_score,0.9526824902375376

9,accuracy,0.9489459367302917
9,precision,0.9662148943706924
9,recall,0.9813974932412197
9,f_score,0.972688878241053

10,accuracy,0.95210011309438
10,precision,0.9697001940148487
10,recall,0.9812155732419164
10,f_score,0.9745634418062112

